restaurant,chunk
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Délicieux moments à tous points de vue : l’accueil, les conseils et le suivi tout au long du repas par Betty ont été top et très appréciés. Que dire des mets et des vins? Si ce n’est que nous nous sommes régalés avec le menu dégustation. Chaque plat était une agréable surprise. Les quantités sont bonnes. Les choix des vins, bourgogne de Louis jadot puis un vin de vienne furent excellents. Nous avions choisi la terrasse sur rue (présente jusqu’à fin septembre) qui s’est avéré calme: la rue est peu passante. La déco intérieure est sympa mêlant tradition croix-roussienne et modernité. Je vous le conseille."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Nous avons adoré ce restaurant. 
La cuisine est juste parfaite, elle est moderne, délicate et goûteuse. 
La serveuse connaît très bien sa carte des vins et les accords possibles. 
Le rapport qualité prix est plus que correcte. 
Enfin un bon restaurant lyonnais et de vrais professionnels de la cuisine !
Je reviendrais c'est sûr !!! 
À bientôt"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : la deuxieme fois et surement pas la derniere que nous avons dejeuner dans cet etablissement au decors actuel d'une cuisine rafinee elabore par des chefs digne de se nom
menu en constante evolution et tenant compte des saisons 
PARFAIT"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Un retour sans regret dans ce restaurant. Il propose un menu de grande qualité et de grande fraîcheur.
Une équipe au petit soin digne dune grande adresse lyonnaise"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : La promesse de plats composés à partir de produits de qualité, renouvelés chaque mois, avait attiré notre attention. Nous n'avons pas été déçu, bien au contraire. Des assiettes joliment montées et des accommodements savoureux nous ont régalés. La dégustation d'un filet de boeuf cuit à 58°c m'a convaincu de rester flexivore. 
Le dessert à base de pêches de vigne autour d'une amandine et d'une glace fut un véritable délice. 
Un accueil sympathique, un service simple et professionnel dans un cadre agréable. L'Aromatic est une délicieuse parenthèse culinaire;"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Très bonne expérience, l'équipe est pro et sympathique, ils nous avaient préparé une grande tablée pour 18. Tout était très bon (certaines plats un peu plus copieux que d'autres) et tous les invités ont apprécié."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Une très bonne adresse à Lyon, la qualité des produit et les plats sont juste parfait. L'accueil au top! Bref un moment de bonheur. Je recommande vivement"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Bon produits, des gouts marqués, de la simplicité.
mention spéciale pour la joue de cochon fondante avec un risotto réussi et les desserts (notamment un très beau et bon dessert autour de la fraise et de la pistache).
Un très bon restaurant à découvrir à la Croix-Rousse"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Très bonne adresse, personnel au petit soin, bon produit de qualité et très bien cuisiné. Je recommande vivement et penser à réserver."
Aromatic Restaurant,restaurant: Aromatic RestaurantCommentaire : un tres bon restaurant des produits frais un tres bon moment des odeurs sympathique un incontournable
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : second passage dans ce restaurant où les plats sont de qualité et petit charme supplémentaire, vous avez vu sur la cuisine et les chefs ... Service au petit soin et bonne carte des vins... possibilité de réserver une table d'hôtes pour 10 personnes dans une pièce séparée."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Super, toujours aussi bon. 
A chaque fois le même plaisir, on se sent comme à la maison....et tous les mois une nouvelle carte. 
Merci !"
Aromatic Restaurant,restaurant: Aromatic RestaurantCommentaire : Nous avons mangé un midi en semaine dans ce restaurant avec des collègues de travail. Les plats sont très bon et bien présentés et le service est de qualité. En revanche nous avons trouvé les prix un peu excessifs.
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Personnel sympa et efficace 
Menus de la semaine ou du mois pour mes collègues et moi
Repas bon et de saison"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Nous y avons déjeuner a 4 en prenant le menu de juillet
Soupe coco epinard delicieuse ( et pourtant je n aime pas l epinard )
Le dos cabillaud et son rissoto était parfait
Le desert très bon aussi
Tarif très correct sur le menu du mois

On y retournera avec plaisir

A noter : pas de menu enfants ils s adaptent et peuvent proposer des variantes mais pas de nugget frites en vue"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Restaurant de nos 8 ans ! Nous nous sommes laissés convaincre par les commentaires et n’avons pas été déçus !
Nous avons été conquis par le menu dégustation de l’entrée au dessert !
Le personnel est très sympathique.
Nous reviendrons c’est sure !

Signé: Des grenoblois comblés!"
Aromatic Restaurant,restaurant: Aromatic RestaurantCommentaire : Excellente cuisine et bon accueil un endroit à recommander la salle privative est idéale pour un petit groupe
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Nous avions réserver pour nos 3 ans. Nous avons passé un moment extra. Le personnel est doux et attentionné. Nous nous sommes laissés tenter par le menu « decouverte » qui propose 2 entrées, 1 viande et 1 poisson et 1 dessert. C’était vraimen très bon, fin et travaillé avec les produits de saison. Je vous recommande a 200% ! Nous reviendrons avec nos familles pour partager cette belle adresse !"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Un endroit très bien décoré, je suis venu plusieurs fois, la cuisine est toujours au même niveau, parfait ! Une cuisine moderne et extrêmement moderne. Un service décontracté mais très professionnel. Bravo pour l’ensemble ! 

Les plats sont de ceux que l’on a envie de manger, frais finement cuits, de bons produits ... vraiment heureux devant ces belles assiettes ! 

Le service est réalisé par une délicieuse jeune femme chef d’orchestre, qui ne sait que sourire, les jeunes gens qui l’accompagnent sont de concert. 

Bravo un restaurant où l’on peut manger tous les jours car les surprises sont quotidiennes et la fraîcheur des plats vous laisse léger ! Bravo et merci !"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Merci au chef cuisinier, aux serveurs, à toute l'équipe pour ce moment riche en saveurs, en originalité, en finesse ... et pour ne rien gâcher avec un bon rapport qualité prix : nous ne pouvons que vous recommander vivement cette adresse !"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Cuisine excellente, service irréprochable, je recommande vivement. Merci pour votre accueil. J'ai hate de revenir !"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Inventif, raffiné, bien présenté, personnel adorable et service impeccable, bon rapport qualité /prix, tout y est. On y va et on y retourne. Bravo
Lolomich"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Un repas du midi super.

Entrée aux tomates simple mais rafraîchissante.

Plat ( poisson) bien exécuté.

Desserts aux chocolats exceptionnels !!

Beau geste de la part du serveur qui nous a servi un autre dessert par erreur et ne nous l'a pas facturé malgré notre insistance.

Le tout pour seulement 20 euros le midi, allez y sans hésiter."
Aromatic Restaurant,restaurant: Aromatic RestaurantCommentaire : Cuisine de très grande qualité. A la fois élaborée et simple avec des produits de saison. Des saveurs d'exception et équilibrées. L'ensemble de l'équipe est accueillante et bienveillante. Etablissement à ne pas manquer.
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : On y a fait un repas de midi excellent ; moins de 60€ à 3, produits frais et très bien cuisinés. Bon pain. Service pro et d’une grande gentillesse. Tables pas serrées. On recommande ++."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Excellent rapport qualité-prix. Fraîcheur et saisonnalité. Service de qualité, une belle adresse ..."
Aromatic Restaurant,restaurant: Aromatic RestaurantCommentaire : Service décontracté et parfait.cuisine exceptionnelle.et raffinée salle climatisée. Terrasse un peu trop petite
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Quel plaisir de trouver une adresse comme celle ci.
Équipe très pro et sympathique, cuisine excellente et fraîche, pour un rapport qualité prix imbattable.
Ne changez rien on s’est régalé!"
Aromatic Restaurant,restaurant: Aromatic RestaurantCommentaire : Soirée avec mon épouse et un couple de très bons amis. Les plats sont originaux et gouteux . Le service est professionnel et détendu . Les prix sont raisonnables . Nous recommandons cette adresse où il faut réserver assez tôt.
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Ce n'est pas la première fois que nous y allons, et c'est loin d'être la dernière.
La carte renouvelée régulièrement avec des produits frais et cuisinés avec beaucoup de goûts permettent de découvrir de nouvelles saveurs à chaque fois.

La première fois que j'ai regardé la carte, je me suis dit ""oula !"", le mélange de certaines saveurs me laissant perplexe ... Maintenant, je n'ai presque plus envie de regarder la carte et de simplement me laisser guider par les chefs ... et quel plaisir !

Attention cependant à bien réserver à l'avance (surtout pour le week-end), ce restaurant est victime de son succès (et on comprend pourquoi !), mais les places sont très prisées ... On en demande, encore et encore !"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Une adresse à découvrir et à retenir ! Nous nous sommes laissés emporter par le menu « surprise » du chef et nous avons apprécié chaque plat ! Des saveurs délicates, des produits de qualité, des assiettes aussi agréables à regarder qu’à déguster ...et un service irréprochable ! Un moment vraiment délicieux ... nous reviendrons."
Aromatic Restaurant,restaurant: Aromatic RestaurantCommentaire : Repas un samedi midi. Plats bien présentés et riche en saveur. Service très sympathique ! Je recommande cette adresse qui offre un très bon rapport qualité prix.
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Une très bonne adresse dans une petite rue de la Croix-Rousse.
Des plats originaux et bien présentés à partir de recettes du monde revisitées.
Service attentionné et personnel chaleureux
Nous reviendrons"
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Accueil très sympathique et professionnel , menu carte au rapport qualité prix excellent, tout a été parfait de l’entrée au dessert , beau visuellement , bon gustativement , un grand merci , nous reviendrons et nous communiquerons positivement auprès de notre réseau ."
Aromatic Restaurant,"restaurant: Aromatic RestaurantCommentaire : Nous avions réservé ce restaurant pour notre séjour à Lyon suite aux nombreux commentaires très positifs. Et ceux ci on confirmer
L’accueil a été agréable par une personne souriante et sympathique. 
Cadre agréable , belle décoration. 
La cuisine à un visuel sur la salle du restaurant. 
Nous avons opté pour la formule 5 plats où chaque plats a été une surprise et nous n avons pas été déçu. 
Tout le monde à été ravi pour la qualité et la fraîcheur des produits, la présentation des assiettes et les différentes textures parfaitement maîtrisé. 
L équipe est jeune et enthousiaste. 
Continuez ainsi 
Le service a été parfait. Nous nous sommes régalés et notre soirée à été dès plus agréable. 
On reviendra avec grand plaisir."
